"","human","cell_type1","total_features","log10_total_features","total_counts","log10_total_counts","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","total_features_endogenous","log10_total_features_endogenous","total_counts_endogenous","log10_total_counts_endogenous","pct_counts_endogenous","pct_counts_top_50_features_endogenous","pct_counts_top_100_features_endogenous","pct_counts_top_200_features_endogenous","pct_counts_top_500_features_endogenous","total_features_feature_control","log10_total_features_feature_control","total_counts_feature_control","log10_total_counts_feature_control","pct_counts_feature_control","total_features_ERCC","log10_total_features_ERCC","total_counts_ERCC","log10_total_counts_ERCC","pct_counts_ERCC","is_cell_control"
"human1_lib3.final_cell_0224",1,"beta",2893,3.46149852678302,9760,3.98949431277271,39.6516393442623,46.25,53.8012295081967,66.4036885245902,2893,3.46149852678302,9760,3.98949431277271,100,39.6516393442623,46.25,53.8012295081967,66.4036885245902,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0225",1,"beta",2436,3.38685552918472,7604,3.88109921838902,35.8890057864282,44.4502893214098,53.9715938979484,67.8984744871121,2436,3.38685552918472,7604,3.88109921838902,100,35.8890057864282,44.4502893214098,53.9715938979484,67.8984744871121,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0226",1,"alpha",2897,3.46209838113516,8040,3.90531006211609,29.3532338308458,37.1517412935323,45.8830845771144,60.3233830845771,2897,3.46209838113516,8040,3.90531006211609,100,29.3532338308458,37.1517412935323,45.8830845771144,60.3233830845771,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0227",1,"beta",2714,3.43376983392487,8468,3.92783213286658,36.0533774208786,43.4341048653755,51.7123287671233,65.3282947567312,2714,3.43376983392487,8468,3.92783213286658,100,36.0533774208786,43.4341048653755,51.7123287671233,65.3282947567312,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0228",1,"beta",2689,3.42975228000241,10078,4.00341744520219,44.0464377852749,50.8235761063703,58.2952966858504,69.7856717602699,2689,3.42975228000241,10078,4.00341744520219,100,44.0464377852749,50.8235761063703,58.2952966858504,69.7856717602699,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0229",1,"alpha",2972,3.47319490920494,7868,3.89591954531002,20.4372140315201,28.7493645144891,39.0188103711235,55.2999491611591,2972,3.47319490920494,7868,3.89591954531002,100,20.4372140315201,28.7493645144891,39.0188103711235,55.2999491611591,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0230",1,"beta",2057,3.31344537042641,8102,3.90864583890711,49.6790915823254,57.1957541347815,64.8975561589731,76.7588249814861,2057,3.31344537042641,8102,3.90864583890711,100,49.6790915823254,57.1957541347815,64.8975561589731,76.7588249814861,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0231",1,"acinar",1876,3.27346427262135,10326,4.01397417702092,59.9360836722836,69.2620569436374,76.670540383498,84.718187100523,1876,3.27346427262135,10326,4.01397417702092,100,59.9360836722836,69.2620569436374,76.670540383498,84.718187100523,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0232",1,"delta",2697,3.43104194533589,7452,3.87233112123025,33.9774557165861,40.955448201825,48.9935587761675,62.8690284487386,2697,3.43104194533589,7452,3.87233112123025,100,33.9774557165861,40.955448201825,48.9935587761675,62.8690284487386,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0233",1,"beta",2543,3.40551710697638,7402,3.8694077493822,30.2350716022697,38.8543636854904,48.5814644690624,63.5639016482032,2543,3.40551710697638,7402,3.8694077493822,100,30.2350716022697,38.8543636854904,48.5814644690624,63.5639016482032,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0234",1,"beta",2276,3.35736303061514,7380,3.86811520532722,41.5447154471545,48.4417344173442,56.6666666666667,70.0813008130081,2276,3.35736303061514,7380,3.86811520532722,100,41.5447154471545,48.4417344173442,56.6666666666667,70.0813008130081,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0235",1,"ductal",3202,3.50555693866382,8553,3.93216924592079,18.7536536887642,27.5692739389688,38.524494329475,54.8228691687127,3202,3.50555693866382,8553,3.93216924592079,100,18.7536536887642,27.5692739389688,38.524494329475,54.8228691687127,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0236",1,"ductal",2457,3.39058187855044,6382,3.80502484442981,23.111877154497,31.8395487308054,42.9645879034785,60.1222187402068,2457,3.39058187855044,6382,3.80502484442981,100,23.111877154497,31.8395487308054,42.9645879034785,60.1222187402068,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0237",1,"beta",2435,3.38667728396084,8165,3.91200937558698,34.8315982853644,42.2535211267606,51.3900796080833,66.1481935088794,2435,3.38667728396084,8165,3.91200937558698,100,34.8315982853644,42.2535211267606,51.3900796080833,66.1481935088794,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0238",1,"alpha",2759,3.44090908206522,6801,3.8326366275967,24.9081017497427,32.4952212909866,41.5821202764299,57.0798411998236,2759,3.44090908206522,6801,3.8326366275967,100,24.9081017497427,32.4952212909866,41.5821202764299,57.0798411998236,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0239",1,"beta",2212,3.34498141392726,7658,3.88417206952391,44.4241316270567,51.762862366153,60.0287281274484,72.982501958736,2212,3.34498141392726,7658,3.88417206952391,100,44.4241316270567,51.762862366153,60.0287281274484,72.982501958736,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0240",1,"beta",2634,3.42078061954857,9231,3.96529579581166,43.6572419022858,50.9153937818221,58.3252085364533,70.1657458563536,2634,3.42078061954857,9231,3.96529579581166,100,43.6572419022858,50.9153937818221,58.3252085364533,70.1657458563536,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0241",1,"ductal",2657,3.42455497660671,7105,3.85162520315331,20.9570724841661,29.6410978184377,40.4363124560169,57.8888106966925,2657,3.42455497660671,7105,3.85162520315331,100,20.9570724841661,29.6410978184377,40.4363124560169,57.8888106966925,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0242",1,"alpha",2984,3.47494433546539,7553,3.87817698049151,20.0450152257381,28.1477558585992,37.746590758639,53.7137561233947,2984,3.47494433546539,7553,3.87817698049151,100,20.0450152257381,28.1477558585992,37.746590758639,53.7137561233947,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0243",1,"activated_stellate",2718,3.4344092075875,8374,3.92298481570888,24.0028660138524,34.2846907093384,45.4024361117745,61.9297826606162,2718,3.4344092075875,8374,3.92298481570888,100,24.0028660138524,34.2846907093384,45.4024361117745,61.9297826606162,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0244",1,"beta",2471,3.39304846641678,8216,3.91471328697362,42.2955209347614,49.8296007789679,57.9844206426485,70.2653359298929,2471,3.39304846641678,8216,3.91471328697362,100,42.2955209347614,49.8296007789679,57.9844206426485,70.2653359298929,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0245",1,"alpha",2797,3.44684771015581,6757,3.82981818743888,25.1590942726062,32.0556459967441,40.6245375166494,56.4451679739529,2797,3.44684771015581,6757,3.82981818743888,100,25.1590942726062,32.0556459967441,40.6245375166494,56.4451679739529,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0246",1,"ductal",3181,3.50270017531056,8888,3.94885290619971,20.1845184518452,29.5679567956796,40.2227722772277,56.4243924392439,3181,3.50270017531056,8888,3.94885290619971,100,20.1845184518452,29.5679567956796,40.2227722772277,56.4243924392439,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0247",1,"delta",1507,3.17840134153376,4571,3.66010622172324,46.7731349814045,53.4893896302778,62.0214395099541,76.832203019033,1507,3.17840134153376,4571,3.66010622172324,100,46.7731349814045,53.4893896302778,62.0214395099541,76.832203019033,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0248",1,"alpha",2764,3.44169513564072,7821,3.89331781161611,24.7282956143716,33.5634829305715,44.3293696458253,60.3247666538806,2764,3.44169513564072,7821,3.89331781161611,100,24.7282956143716,33.5634829305715,44.3293696458253,60.3247666538806,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0249",1,"gamma",2169,3.33645973384853,5782,3.76215319230359,33.5351089588378,41.3524731926669,50.103770321688,65.1677620200623,2169,3.33645973384853,5782,3.76215319230359,100,33.5351089588378,41.3524731926669,50.103770321688,65.1677620200623,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0250",1,"beta",2061,3.3142886609475,7088,3.85058497635203,44.3707674943567,52.2714446952596,60.5107223476298,73.0953724604966,2061,3.3142886609475,7088,3.85058497635203,100,44.3707674943567,52.2714446952596,60.5107223476298,73.0953724604966,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0251",1,"activated_stellate",3182,3.502836638621,10140,4.00608078271609,22.7909270216963,33.5009861932939,44.0729783037475,59.5069033530572,3182,3.502836638621,10140,4.00608078271609,100,22.7909270216963,33.5009861932939,44.0729783037475,59.5069033530572,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0252",1,"ductal",1856,3.26881190373978,5297,3.72411195396121,31.1874646026052,39.7583537851614,50.424768737021,68.3405701340381,1856,3.26881190373978,5297,3.72411195396121,100,31.1874646026052,39.7583537851614,50.424768737021,68.3405701340381,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0253",1,"beta",2216,3.34576569311449,6249,3.79588001734408,35.0776124179869,41.8626980316851,50.9201472235558,66.1545847335574,2216,3.34576569311449,6249,3.79588001734408,100,35.0776124179869,41.8626980316851,50.9201472235558,66.1545847335574,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0254",1,"beta",1979,3.29666519026153,6124,3.78710609303657,41.3455258001306,49.0365774003919,57.7890267798824,71.4892227302417,1979,3.29666519026153,6124,3.78710609303657,100,41.3455258001306,49.0365774003919,57.7890267798824,71.4892227302417,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0255",1,"activated_stellate",2535,3.40414924920969,7849,3.89486965674525,24.5508982035928,34.1954389094152,45.521722512422,62.8232895910307,2535,3.40414924920969,7849,3.89486965674525,100,24.5508982035928,34.1954389094152,45.521722512422,62.8232895910307,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0256",1,"beta",2152,3.33304402982349,6728,3.82795052830263,43.5196195005945,50.0445897740785,57.743757431629,70.4667063020214,2152,3.33304402982349,6728,3.82795052830263,100,43.5196195005945,50.0445897740785,57.743757431629,70.4667063020214,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0257",1,"delta",1733,3.23904909314019,6069,3.78318869107526,48.5088152908222,54.819574888779,62.5473718899324,75.8279782501236,1733,3.23904909314019,6069,3.78318869107526,100,48.5088152908222,54.819574888779,62.5473718899324,75.8279782501236,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0258",1,"activated_stellate",2357,3.37254380075907,7939,3.8998205024271,31.6790527774279,43.6201032875677,54.2007809547802,68.8625771507747,2357,3.37254380075907,7939,3.8998205024271,100,31.6790527774279,43.6201032875677,54.2007809547802,68.8625771507747,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0259",1,"beta",2358,3.3727279408856,7669,3.88479536394898,40.161689920459,48.6243317251271,57.3738427435128,70.4003129482332,2358,3.3727279408856,7669,3.88479536394898,100,40.161689920459,48.6243317251271,57.3738427435128,70.4003129482332,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0260",1,"gamma",2071,3.3163897510732,4930,3.69293500253114,29.3306288032454,37.0588235294118,46.6125760649087,62.9006085192698,2071,3.3163897510732,4930,3.69293500253114,100,29.3306288032454,37.0588235294118,46.6125760649087,62.9006085192698,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0261",1,"beta",1782,3.25115134317535,5497,3.74020473550745,40.9678006185192,49.1540840458432,58.2499545206476,72.5304711660906,1782,3.25115134317535,5497,3.74020473550745,100,40.9678006185192,49.1540840458432,58.2499545206476,72.5304711660906,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0262",1,"beta",2528,3.4029488293444,8335,3.92095770595545,36.2087582483503,43.5512897420516,52.3575284943011,66.1307738452309,2528,3.4029488293444,8335,3.92095770595545,100,36.2087582483503,43.5512897420516,52.3575284943011,66.1307738452309,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0263",1,"beta",2376,3.37602918172818,8057,3.90622726305236,35.9438997145339,44.6692317239667,53.9654958421249,67.9409209383145,2376,3.37602918172818,8057,3.90622726305236,100,35.9438997145339,44.6692317239667,53.9654958421249,67.9409209383145,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0264",1,"delta",2011,3.30362797638389,6250,3.7959494989028,39.136,45.888,54.752,69.776,2011,3.30362797638389,6250,3.7959494989028,100,39.136,45.888,54.752,69.776,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0265",1,"beta",2374,3.37566361396089,8754,3.94225615041946,41.0897875257025,50,58.7045921864291,71.3388165410098,2374,3.37566361396089,8754,3.94225615041946,100,41.0897875257025,50,58.7045921864291,71.3388165410098,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0266",1,"beta",2244,3.35121634533934,7198,3.85727217356404,42.2478466240622,49.2636843567658,57.3075854404001,70.2973048068908,2244,3.35121634533934,7198,3.85727217356404,100,42.2478466240622,49.2636843567658,57.3075854404001,70.2973048068908,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0267",1,"alpha",2461,3.3912880485953,5804,3.76380222407459,22.3638869745003,30.4617505168849,40.7133011716058,57.8911095796003,2461,3.3912880485953,5804,3.76380222407459,100,22.3638869745003,30.4617505168849,40.7133011716058,57.8911095796003,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0268",1,"beta",2299,3.36172783601759,6657,3.82334379082065,36.9385609133243,45.4709328526363,54.2887186420309,67.9585398828301,2299,3.36172783601759,6657,3.82334379082065,100,36.9385609133243,45.4709328526363,54.2887186420309,67.9585398828301,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0269",1,"alpha",3207,3.50623435961213,10391,4.01669913806497,26.1861226061014,34.4047733615629,44.0381099028005,59.1762101818882,3207,3.50623435961213,10391,4.01669913806497,100,26.1861226061014,34.4047733615629,44.0381099028005,59.1762101818882,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0270",1,"epsilon",1746,3.24229290498293,5658,3.75273969393533,52.0148462354189,57.4407917992223,64.616472251679,76.4227642276423,1746,3.24229290498293,5658,3.75273969393533,100,52.0148462354189,57.4407917992223,64.616472251679,76.4227642276423,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0271",1,"activated_stellate",2723,3.43520710324075,7416,3.87022827901179,21.264832793959,31.2567421790723,42.1116504854369,58.4007551240561,2723,3.43520710324075,7416,3.87022827901179,100,21.264832793959,31.2567421790723,42.1116504854369,58.4007551240561,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0272",1,"beta",978,2.99078269180314,1788,3.25261034056737,35.0671140939597,42.841163310962,54.0268456375839,73.2662192393736,978,2.99078269180314,1788,3.25261034056737,100,35.0671140939597,42.841163310962,54.0268456375839,73.2662192393736,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0273",1,"alpha",3015,3.47943133719774,7745,3.88907749265006,20.0645577792124,27.8631375080697,37.6888315041963,53.9315687540349,3015,3.47943133719774,7745,3.88907749265006,100,20.0645577792124,27.8631375080697,37.6888315041963,53.9315687540349,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0274",1,"ductal",2770,3.44263652578223,9080,3.95813367567624,23.6013215859031,33.7665198237885,44.1519823788546,60.7488986784141,2770,3.44263652578223,9080,3.95813367567624,100,23.6013215859031,33.7665198237885,44.1519823788546,60.7488986784141,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0275",1,"alpha",2286,3.35926616460675,6529,3.81491318127507,30.7244601010875,39.0105682340328,49.1499463930158,65.3852044723541,2286,3.35926616460675,6529,3.81491318127507,100,30.7244601010875,39.0105682340328,49.1499463930158,65.3852044723541,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0276",1,"beta",2791,3.44591541395112,8643,3.9367147582112,36.3531181302788,44.7761194029851,53.3263912993174,65.97246326507,2791,3.44591541395112,8643,3.9367147582112,100,36.3531181302788,44.7761194029851,53.3263912993174,65.97246326507,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0277",1,"beta",1832,3.26316246496222,7265,3.8612953935267,48.6579490708878,54.9208534067447,62.6565726083964,76.214728148658,1832,3.26316246496222,7265,3.8612953935267,100,48.6579490708878,54.9208534067447,62.6565726083964,76.214728148658,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0278",1,"delta",1556,3.19228861256812,4668,3.66922387393081,51.9708654670094,57.2836332476435,64.2887746358183,77.3778920308483,1556,3.19228861256812,4668,3.66922387393081,100,51.9708654670094,57.2836332476435,64.2887746358183,77.3778920308483,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0279",1,"ductal",2743,3.43838410703471,8023,3.90439092001236,22.2360712950268,32.3195812040384,43.774149320703,60.6007727782625,2743,3.43838410703471,8023,3.90439092001236,100,22.2360712950268,32.3195812040384,43.774149320703,60.6007727782625,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0280",1,"beta",2232,3.34888872307144,7759,3.88986172125819,45.0831292692357,52.4552133006831,60.4974867895347,72.8702152339219,2232,3.34888872307144,7759,3.88986172125819,100,45.0831292692357,52.4552133006831,60.4974867895347,72.8702152339219,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0281",1,"alpha",2929,3.46686762035411,7457,3.87262237902529,20.0080461311519,28.0809977202628,37.7631755397613,54.4723078986187,2929,3.46686762035411,7457,3.87262237902529,100,20.0080461311519,28.0809977202628,37.7631755397613,54.4723078986187,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0282",1,"delta",2512,3.40019248859258,8194,3.91354895790652,36.3802782523798,43.8369538686844,52.0868928484257,65.8408591652429,2512,3.40019248859258,8194,3.91354895790652,100,36.3802782523798,43.8369538686844,52.0868928484257,65.8408591652429,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0283",1,"beta",2164,3.33545790068938,8722,3.94066587247583,49.8853473973859,56.1568447603761,63.8729649163036,75.8541618894749,2164,3.33545790068938,8722,3.94066587247583,100,49.8853473973859,56.1568447603761,63.8729649163036,75.8541618894749,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0284",1,"beta",1208,3.08242630086077,7749,3.88930170250631,63.5178732739708,72.189959994838,80.0232288037166,90.2309975480707,1208,3.08242630086077,7749,3.88930170250631,100,63.5178732739708,72.189959994838,80.0232288037166,90.2309975480707,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0285",1,"beta",2328,3.36716948853468,9528,3.97904732694796,45.3820319059614,53.3060453400504,61.1985726280437,73.3312342569269,2328,3.36716948853468,9528,3.97904732694796,100,45.3820319059614,53.3060453400504,61.1985726280437,73.3312342569269,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0286",1,"beta",2261,3.35449260058944,7635,3.88286591972163,39.5677799607073,47.7537655533726,56.1755075311068,69.9148657498363,2261,3.35449260058944,7635,3.88286591972163,100,39.5677799607073,47.7537655533726,56.1755075311068,69.9148657498363,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0287",1,"beta",2196,3.34183005692051,5679,3.75434833571102,35.1118154604684,41.5390033456594,49.5333685508012,64.0605740447262,2196,3.34183005692051,5679,3.75434833571102,100,35.1118154604684,41.5390033456594,49.5333685508012,64.0605740447262,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0288",1,"activated_stellate",2924,3.4661258704182,10010,4.00047746137446,24.0759240759241,33.4265734265734,44.5954045954046,61.2587412587413,2924,3.4661258704182,10010,4.00047746137446,100,24.0759240759241,33.4265734265734,44.5954045954046,61.2587412587413,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0289",1,"alpha",2843,3.45392959205773,7794,3.89181611952486,27.4826789838337,34.9243007441622,43.9825506800103,58.8529638183218,2843,3.45392959205773,7794,3.89181611952486,100,27.4826789838337,34.9243007441622,43.9825506800103,58.8529638183218,0,0,0,0,0,0,0,0,0,0,FALSE
"human1_lib3.final_cell_0290",1,"beta",2127,3.32797162362301,8386,3.92360664301746,46.5895540186024,54.0066777963272,61.9842594800859,74.6839971380873,2127,3.32797162362301,8386,3.92360664301746,100,46.5895540186024,54.0066777963272,61.9842594800859,74.6839971380873,0,0,0,0,0,0,0,0,0,0,FALSE
