sc3.sc3_33,sc3.sc3_32,sc3.sc3_31,sc3.sc3_30,sc3.sc3_29,sc3.sc3_28,sc3.sc3_27,sc3.sc3_26,sc3.sc3_25,sc3.sc3_24,sc3.sc3_23,sc3.sc3_22,sc3.sc3_21,sc3.sc3_20,sc3.sc3_19,sc3.sc3_18,sc3.sc3_17,sc3.sc3_16,sc3.sc3_15,sc3.sc3_14,sc3.sc3_13,sc3.sc3_12,sc3.sc3_11,sc3.sc3_10,sc3.sc3_9,sc3.sc3_8,sc3.sc3_7,sc3.sc3_6,sc3.sc3_5,sc3.sc3_4,sc3.sc3_3,sc3.sc3_2,sc3.sc3_1,sc3.sc3_0,Monocle.Monocle_24,Monocle.Monocle_23,Monocle.Monocle_22,Monocle.Monocle_21,Monocle.Monocle_20,Monocle.Monocle_19,Monocle.Monocle_18,Monocle.Monocle_17,Monocle.Monocle_16,Monocle.Monocle_15,Monocle.Monocle_14,Monocle.Monocle_13,Monocle.Monocle_12,Monocle.Monocle_11,Monocle.Monocle_10,Monocle.Monocle_9,Monocle.Monocle_8,Monocle.Monocle_7,Monocle.Monocle_6,Monocle.Monocle_5,Monocle.Monocle_4,Monocle.Monocle_3,Monocle.Monocle_2,Monocle.Monocle_1,Monocle.Monocle_0,Seurat.Seurat_19,Seurat.Seurat_18,Seurat.Seurat_17,Seurat.Seurat_16,Seurat.Seurat_15,Seurat.Seurat_14,Seurat.Seurat_13,Seurat.Seurat_12,Seurat.Seurat_11,Seurat.Seurat_10,Seurat.Seurat_9,Seurat.Seurat_8,Seurat.Seurat_7,Seurat.Seurat_6,Seurat.Seurat_5,Seurat.Seurat_4,Seurat.Seurat_3,Seurat.Seurat_2,Seurat.Seurat_1,Seurat.Seurat_0,cells
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,16,16,17,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,16,human1_lib1.final_cell_0350
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0351
2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,11,12,12,12,12,human1_lib1.final_cell_0352
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,17,17,17,18,19,20,20,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0353
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,15,15,15,15,15,15,15,15,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,11,12,12,12,12,human1_lib1.final_cell_0354
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human1_lib1.final_cell_0355
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0356
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,human1_lib1.final_cell_0357
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,16,17,18,18,18,18,18,19,19,20,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,human1_lib1.final_cell_0358
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0359
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,16,16,17,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,16,human1_lib1.final_cell_0360
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human1_lib1.final_cell_0361
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,15,15,15,15,15,15,15,15,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,11,12,12,12,12,human1_lib1.final_cell_0362
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0363
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0364
4,4,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,7,7,7,7,7,7,7,7,16,16,17,18,19,20,21,22,23,24,24,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human1_lib1.final_cell_0365
4,4,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,6,7,8,9,9,9,9,10,10,10,11,12,12,12,12,13,13,13,13,13,14,15,15,15,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,human1_lib1.final_cell_0366
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,15,15,15,15,15,15,15,15,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,11,12,12,12,12,human1_lib1.final_cell_0367
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,4,4,4,4,4,4,10,11,11,12,12,13,14,15,16,17,18,19,19,20,human1_lib1.final_cell_0368
2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,human1_lib1.final_cell_0369
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,human1_lib1.final_cell_0370
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib1.final_cell_0371
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib1.final_cell_0372
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,15,15,15,15,15,15,15,15,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,11,12,12,12,12,human1_lib1.final_cell_0373
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human1_lib1.final_cell_0374
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human1_lib1.final_cell_0375
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0376
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,17,17,17,18,19,20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,human1_lib1.final_cell_0377
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,10,10,10,10,10,11,11,11,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0378
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,17,17,17,18,19,20,20,1,1,1,5,5,5,5,8,8,8,8,9,10,11,15,16,17,18,18,19,human1_lib1.final_cell_0379
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human1_lib1.final_cell_0380
4,4,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,6,7,8,9,9,9,9,10,10,10,11,12,12,12,12,13,13,13,13,13,14,15,15,15,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human1_lib1.final_cell_0381
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib1.final_cell_0382
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human1_lib1.final_cell_0383
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human1_lib1.final_cell_0384
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,human1_lib1.final_cell_0385
2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,human1_lib1.final_cell_0386
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0387
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,15,15,15,15,15,15,15,15,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,11,12,12,12,12,human1_lib1.final_cell_0388
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,10,10,10,10,10,11,11,11,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0389
4,4,5,6,6,6,7,8,8,9,9,9,9,9,9,10,10,11,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,5,6,7,8,9,9,10,10,11,11,11,12,13,17,18,18,19,20,21,22,23,24,25,26,26,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human1_lib1.final_cell_0390
1,1,1,4,4,7,8,9,9,10,10,10,10,10,10,11,11,12,13,13,13,13,13,13,13,14,14,14,14,14,14,14,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,7,8,8,8,8,9,9,9,9,10,11,12,12,13,14,14,14,14,human1_lib1.final_cell_0391
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,10,10,10,10,10,11,11,11,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0392
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0393
2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,human1_lib1.final_cell_0394
1,1,1,4,4,7,8,9,9,10,10,10,12,12,12,13,13,14,15,15,15,15,15,15,15,16,17,17,17,17,17,18,18,19,4,4,4,4,4,4,4,4,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0395
5,5,6,7,7,8,9,10,10,11,11,11,11,11,11,12,12,13,14,14,14,14,14,14,14,15,16,16,16,16,16,17,17,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,human1_lib1.final_cell_0396
2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,human1_lib1.final_cell_0397
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,16,16,17,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,16,human1_lib1.final_cell_0398
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,human1_lib1.final_cell_0399
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,7,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0400
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,human1_lib1.final_cell_0401
2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,human1_lib1.final_cell_0402
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,15,15,15,15,15,15,15,15,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,5,6,6,7,7,7,7,7,7,7,7,8,9,10,10,10,11,11,11,11,human1_lib1.final_cell_0403
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,16,16,17,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,16,human1_lib1.final_cell_0404
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0405
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,5,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,human1_lib1.final_cell_0406
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,16,16,17,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,16,human1_lib1.final_cell_0407
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human1_lib1.final_cell_0408
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0409
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human1_lib1.final_cell_0410
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human1_lib1.final_cell_0411
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,15,15,15,human1_lib1.final_cell_0412
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,human1_lib1.final_cell_0413
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,6,6,6,7,7,7,7,7,7,7,7,7,7,16,16,17,18,19,20,21,22,23,24,24,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human1_lib1.final_cell_0414
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,17,17,17,18,19,20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,human1_lib1.final_cell_0415
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,5,6,7,8,9,9,10,10,11,11,11,12,13,17,18,18,19,20,21,22,23,24,25,26,26,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,human1_lib1.final_cell_0416
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,5,10,11,12,13,14,14,15,16,16,17,17,18,19,20,21,22,23,24,25,25,1,1,1,5,5,9,9,10,10,10,10,11,12,13,13,14,15,16,16,17,human1_lib1.final_cell_0417
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,15,15,15,human1_lib1.final_cell_0418
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human1_lib1.final_cell_0419
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human1_lib1.final_cell_0420
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,15,15,15,15,15,15,15,15,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,11,12,12,12,12,human1_lib1.final_cell_0421
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human1_lib1.final_cell_0422
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human1_lib1.final_cell_0423
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,human1_lib1.final_cell_0424
