cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
human1_lib2.final_cell_0452,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0453,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,7,14,3,5,14,3,5,14,3,5,14,3,5,14,3,5,14,3
human1_lib2.final_cell_0454,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0455,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9
human1_lib2.final_cell_0456,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16
human1_lib2.final_cell_0457,3,11,7,3,11,7,3,11,7,3,11,7,3,11,7,3,11,4,3,11,4,3,11,4,3,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4,1,11,4
human1_lib2.final_cell_0458,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16
human1_lib2.final_cell_0459,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human1_lib2.final_cell_0460,8,16,8,8,16,8,8,16,8,8,16,8,8,16,8,8,16,8,8,16,8,8,16,8,8,16,8,8,16,8,7,16,8,7,16,8,7,16,8,7,16,8,7,16,8,7,16,8,5,16,8,5,16,8,5,16,8,5,16,8,5,16,8
human1_lib2.final_cell_0461,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0462,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human1_lib2.final_cell_0463,26,14,17,26,14,17,26,14,17,26,14,17,26,14,17,26,14,17,26,14,17,26,14,17,26,14,17,26,14,17,26,14,17,26,14,17,26,14,17,26,14,17,26,14,6,26,14,6,26,14,3,26,14,3,26,14,3,26,14,3,26,14,3
human1_lib2.final_cell_0464,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0465,25,7,9,25,7,9,25,7,9,25,7,9,25,7,9,25,7,9,25,7,9,25,7,9,25,7,9,25,7,9,23,7,9,23,7,9,23,7,9,22,7,9,22,7,9,22,7,9,22,7,9,22,7,9,22,7,9,22,7,9,22,7,9
human1_lib2.final_cell_0466,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0467,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0468,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,23,13,5,23,13,5,23,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5
human1_lib2.final_cell_0469,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human1_lib2.final_cell_0470,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0471,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14
human1_lib2.final_cell_0472,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0473,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,25,13,5,23,13,5,23,13,5,23,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5,22,13,5
human1_lib2.final_cell_0474,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3
human1_lib2.final_cell_0475,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human1_lib2.final_cell_0476,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0477,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,8,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0478,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,23,19,11,23,19,11,23,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11
human1_lib2.final_cell_0479,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0480,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,18,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0481,6,12,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human1_lib2.final_cell_0482,6,11,3,6,11,3,6,11,3,6,11,3,6,11,3,6,11,3,6,11,3,6,11,3,6,11,3,4,11,3,2,11,3,2,11,3,2,11,3,2,11,3,2,11,3,2,11,3,2,11,3,2,11,3,2,11,3,2,11,3,2,11,3
human1_lib2.final_cell_0483,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0484,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,23,19,11,23,19,11,23,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11
human1_lib2.final_cell_0485,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0486,1,17,7,1,17,7,1,4,7,1,4,7,1,4,7,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4
human1_lib2.final_cell_0487,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0488,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0489,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,7,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3
human1_lib2.final_cell_0490,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0491,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0492,6,11,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib2.final_cell_0493,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human1_lib2.final_cell_0494,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11
human1_lib2.final_cell_0495,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0496,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human1_lib2.final_cell_0497,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5
human1_lib2.final_cell_0498,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human1_lib2.final_cell_0499,25,2,19,25,2,19,25,2,19,25,2,19,25,2,19,25,2,19,25,2,19,25,2,19,25,2,19,25,2,19,23,2,19,23,2,19,23,2,19,22,2,19,22,2,19,22,2,19,22,2,19,22,2,19,22,2,19,22,2,19,22,2,19
human1_lib2.final_cell_0500,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5,18,21,5
human1_lib2.final_cell_0501,25,19,9,25,19,9,25,19,9,25,19,9,25,19,9,25,19,9,25,19,9,25,19,9,25,19,9,25,19,9,23,19,9,23,19,9,23,19,9,22,19,9,22,19,9,22,19,9,22,19,9,22,19,9,22,19,9,22,19,9,22,19,9
human1_lib2.final_cell_0502,6,11,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib2.final_cell_0503,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0504,6,11,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib2.final_cell_0505,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0506,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0507,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3,18,21,3
human1_lib2.final_cell_0508,8,18,3,8,18,3,8,18,3,8,18,3,8,18,3,8,18,3,8,18,3,8,18,3,8,5,3,8,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0509,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0510,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human1_lib2.final_cell_0511,6,11,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib2.final_cell_0512,8,15,12,8,15,12,8,15,12,8,15,12,8,15,12,8,15,12,8,15,12,8,15,12,8,15,12,8,15,12,7,15,6,7,5,6,7,5,6,7,5,6,7,5,6,7,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0513,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16,18,21,16
human1_lib2.final_cell_0514,6,4,17,6,4,17,6,4,17,6,4,17,6,4,17,6,4,17,6,4,17,6,4,17,6,4,17,4,4,17,2,4,17,2,4,17,2,4,17,2,4,17,2,4,6,2,4,6,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3
human1_lib2.final_cell_0515,6,11,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib2.final_cell_0516,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0517,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0518,21,13,17,21,13,17,21,13,17,21,13,17,21,13,17,21,13,17,21,13,17,21,13,17,21,13,17,21,13,17,21,13,17,21,13,17,21,13,17,21,13,17,5,13,6,5,13,6,5,13,3,5,13,3,5,13,3,5,13,3,5,13,3
human1_lib2.final_cell_0519,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human1_lib2.final_cell_0520,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0521,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,21,1,17,5,1,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0522,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0523,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0524,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,6,19,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0525,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9
human1_lib2.final_cell_0526,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,6,19,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0527,6,11,7,6,11,7,6,11,7,6,11,7,6,11,7,6,11,4,6,11,4,6,11,4,6,11,4,4,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4,2,11,4
human1_lib2.final_cell_0528,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human1_lib2.final_cell_0529,8,15,3,8,15,3,8,15,3,8,15,3,8,15,3,8,15,3,8,15,3,8,15,3,8,15,3,8,15,3,7,15,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0530,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0531,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,15,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0532,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,25,19,11,23,19,11,23,19,11,23,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11,22,19,11
human1_lib2.final_cell_0533,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9
human1_lib2.final_cell_0534,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,10,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,21,5,17,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0535,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human1_lib2.final_cell_0536,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0537,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9
human1_lib2.final_cell_0538,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0539,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human1_lib2.final_cell_0540,21,10,12,21,10,12,21,10,12,21,10,12,21,10,12,21,10,12,21,10,12,21,5,12,21,5,12,21,5,12,21,5,6,21,5,6,21,5,6,21,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0541,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,6,19,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0542,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,28,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14,27,6,14
human1_lib2.final_cell_0543,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,6,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human1_lib2.final_cell_0544,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human1_lib2.final_cell_0545,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,12,19,15,6,19,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0546,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,5,3,7,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human1_lib2.final_cell_0547,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
