sc3.sc3_11,sc3.sc3_10,sc3.sc3_9,sc3.sc3_8,sc3.sc3_7,sc3.sc3_6,sc3.sc3_5,sc3.sc3_4,sc3.sc3_3,sc3.sc3_2,sc3.sc3_1,sc3.sc3_0,Monocle.Monocle_34,Monocle.Monocle_33,Monocle.Monocle_32,Monocle.Monocle_31,Monocle.Monocle_30,Monocle.Monocle_29,Monocle.Monocle_28,Monocle.Monocle_27,Monocle.Monocle_26,Monocle.Monocle_25,Monocle.Monocle_24,Monocle.Monocle_23,Monocle.Monocle_22,Monocle.Monocle_21,Monocle.Monocle_20,Monocle.Monocle_19,Monocle.Monocle_18,Monocle.Monocle_17,Monocle.Monocle_16,Monocle.Monocle_15,Monocle.Monocle_14,Monocle.Monocle_13,Monocle.Monocle_12,Monocle.Monocle_11,Monocle.Monocle_10,Monocle.Monocle_9,Monocle.Monocle_8,Monocle.Monocle_7,Monocle.Monocle_6,Monocle.Monocle_5,Monocle.Monocle_4,Monocle.Monocle_3,Monocle.Monocle_2,Monocle.Monocle_1,Monocle.Monocle_0,Seurat.Seurat_21,Seurat.Seurat_20,Seurat.Seurat_19,Seurat.Seurat_18,Seurat.Seurat_17,Seurat.Seurat_16,Seurat.Seurat_15,Seurat.Seurat_14,Seurat.Seurat_13,Seurat.Seurat_12,Seurat.Seurat_11,Seurat.Seurat_10,Seurat.Seurat_9,Seurat.Seurat_8,Seurat.Seurat_7,Seurat.Seurat_6,Seurat.Seurat_5,Seurat.Seurat_4,Seurat.Seurat_3,Seurat.Seurat_2,Seurat.Seurat_1,Seurat.Seurat_0,cells
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,22,23,23,HP1504101T2D_N4
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_N5
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_N6
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_N7
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_N8
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_N9
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_O1
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_O10
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,10,10,10,11,11,11,12,13,13,13,13,13,13,13,13,13,13,14,14,14,15,15,15,15,15,16,16,16,2,2,2,2,2,2,2,2,2,12,12,12,12,13,14,15,15,15,15,15,16,16,HP1504101T2D_O11
4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,7,7,7,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,10,10,10,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1504101T2D_O12
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_O13
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_O14
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,11,11,11,12,12,12,12,12,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1504101T2D_O15
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_O16
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1504101T2D_O17
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_O18
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_O19
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_O2
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_O20
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_O21
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_O22
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,10,10,10,11,11,11,12,13,13,13,13,13,13,13,13,13,13,14,14,14,15,15,15,15,15,16,16,16,2,2,2,2,2,2,2,2,2,12,12,12,12,13,14,15,15,15,15,15,16,16,HP1504101T2D_O23
5,5,5,5,5,5,5,5,5,5,5,5,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,9,9,10,10,11,12,13,14,14,15,15,16,17,18,19,20,20,20,20,20,21,21,HP1504101T2D_O24
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_O3
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,10,10,10,11,11,11,12,13,13,13,13,13,13,13,13,13,13,14,14,14,15,15,15,15,15,16,16,16,2,2,2,2,2,2,2,2,2,12,12,12,12,13,14,15,15,15,15,15,16,16,HP1504101T2D_O4
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_O5
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_O6
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_O7
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_O8
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,1,1,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,22,22,23,24,24,HP1504101T2D_O9
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1504101T2D_P1
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_P10
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_P11
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,10,10,10,11,11,11,12,13,13,13,13,13,13,13,13,13,13,14,14,14,15,15,15,15,15,16,16,16,2,2,2,2,2,2,2,2,2,12,12,12,12,13,14,15,15,15,15,15,16,16,HP1504101T2D_P12
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_P14
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,11,11,11,12,12,12,12,12,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,22,23,23,HP1504101T2D_P15
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,10,10,10,11,11,11,12,12,12,12,12,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,22,23,23,HP1504101T2D_P16
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_P17
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_P18
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_P19
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_P2
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_P20
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_P21
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_P22
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_P23
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,10,10,10,11,11,11,12,13,13,13,13,13,13,13,13,13,13,14,14,14,15,15,15,15,15,16,16,16,2,2,2,2,2,2,2,2,2,12,12,12,12,13,14,15,15,15,15,15,16,16,HP1504101T2D_P24
5,5,5,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,1,1,4,4,4,4,4,11,11,11,11,13,14,15,16,17,17,17,17,17,18,18,HP1504101T2D_P3
7,7,7,7,8,9,9,10,10,10,10,11,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,1,1,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,10,10,HP1504101T2D_P4
4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,11,11,11,11,11,12,12,12,1,1,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,10,10,HP1504101T2D_P5
1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1504101T2D_P6
6,6,6,6,7,8,8,9,9,9,9,9,5,5,11,11,11,12,12,13,13,13,14,14,14,15,16,16,16,16,16,16,16,16,16,16,17,17,17,18,18,18,19,20,21,21,21,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1504101T2D_P7
1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504101T2D_P8
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,9,10,10,10,11,11,11,12,13,13,13,13,13,13,13,13,13,13,14,14,14,15,15,15,15,15,16,16,16,2,2,2,2,2,2,2,2,2,12,12,12,12,13,14,15,15,15,15,15,16,16,HP1504101T2D_P9
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A1
2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,11,11,11,11,11,12,12,12,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1504901_A10
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A11
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A12
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A13
3,3,3,3,3,3,3,3,3,3,3,3,8,9,9,9,9,10,10,11,11,11,12,15,15,16,17,17,17,17,17,17,17,18,18,18,19,19,19,20,20,20,21,22,23,23,23,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,HP1504901_A14
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A15
4,4,4,4,4,4,4,4,4,4,4,4,9,10,10,10,10,11,11,12,12,12,13,13,13,14,15,15,15,15,15,15,15,15,15,15,16,16,16,17,17,17,18,19,20,20,20,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,HP1504901_A16
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A17
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A18
3,3,3,3,3,3,3,3,3,3,3,3,8,9,9,9,9,10,10,11,11,11,12,15,15,16,17,17,17,17,17,17,17,18,18,18,19,19,19,20,20,20,21,22,23,23,23,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,HP1504901_A19
3,3,3,3,3,3,3,3,3,3,3,3,8,9,9,9,9,10,10,11,11,11,12,15,15,16,17,17,17,17,17,17,17,18,18,18,19,19,19,20,20,20,21,22,23,23,23,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,HP1504901_A2
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A20
2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,11,11,11,11,11,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,HP1504901_A21
5,5,5,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,1,1,4,4,4,4,4,11,11,11,11,13,14,15,16,17,17,17,17,17,18,18,HP1504901_A22
5,5,5,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,1,1,4,4,7,10,11,12,12,13,13,14,15,16,17,18,18,18,18,18,19,19,HP1504901_A23
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A24
4,4,4,4,4,4,4,4,4,4,4,4,9,10,10,10,10,11,11,12,12,12,13,13,13,14,15,15,15,15,15,15,15,15,15,15,16,16,16,17,17,17,18,19,20,20,20,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,HP1504901_A3
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A4
2,2,2,2,2,2,2,2,2,2,2,2,8,9,9,9,9,10,10,11,11,11,12,12,12,13,14,14,14,14,14,14,14,14,14,14,15,15,15,16,16,16,16,16,17,17,17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,HP1504901_A5
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A6
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,15,16,16,17,18,19,20,21,21,21,21,21,22,22,HP1504901_A7
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_A8
3,3,3,3,3,3,3,3,3,3,3,3,8,9,9,9,9,10,10,11,11,11,12,15,15,16,17,17,17,17,17,17,17,18,18,18,19,19,19,20,20,20,21,22,23,23,23,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,HP1504901_A9
3,3,3,3,3,3,3,3,3,3,3,3,8,9,9,9,9,10,10,11,11,11,12,15,15,16,17,17,17,17,17,17,17,18,18,18,19,19,19,20,20,20,21,22,23,23,23,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,HP1504901_B1
4,4,4,4,4,4,4,4,4,4,4,4,9,10,10,10,10,11,11,12,12,12,13,13,13,14,15,15,15,15,15,15,15,15,15,15,16,16,16,17,17,17,18,19,20,20,20,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,HP1504901_B10
4,4,4,4,4,4,4,4,4,4,4,4,9,10,10,10,10,11,11,12,12,12,13,13,13,14,15,15,15,15,15,15,15,15,15,15,16,16,16,17,17,17,18,19,20,20,20,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,HP1504901_B11
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_B12
3,3,3,3,3,3,3,3,3,3,3,3,9,10,10,10,10,11,11,12,12,12,13,13,13,14,15,15,15,15,15,15,15,15,15,15,16,16,16,17,17,17,18,19,20,20,20,6,6,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,HP1504901_B13
5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,13,14,14,14,15,16,16,17,18,18,18,18,18,18,18,19,19,19,20,20,20,21,21,21,22,23,24,24,24,9,9,10,10,11,12,13,14,14,15,15,16,17,18,19,20,20,20,20,20,21,21,HP1504901_B14
3,3,3,3,3,3,3,3,3,3,3,3,8,9,9,9,9,10,10,11,11,11,12,15,15,16,17,17,17,17,17,17,17,18,18,18,19,19,19,20,20,20,21,22,23,23,23,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,HP1504901_B15
3,3,3,3,3,3,3,3,3,3,3,3,8,9,9,9,9,10,10,11,11,11,12,15,15,16,17,17,17,17,17,17,17,18,18,18,19,19,19,20,20,20,21,22,23,23,23,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,HP1504901_B16
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_B17
3,3,3,3,3,3,3,3,3,3,3,3,8,9,9,9,9,10,10,11,11,11,12,15,15,16,17,17,17,17,17,17,17,18,18,18,19,19,19,20,20,20,21,22,23,23,23,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,HP1504901_B18
1,10,10,10,11,12,13,14,14,14,15,16,3,3,3,3,3,3,3,8,8,8,9,9,9,10,10,10,10,10,10,10,10,17,17,17,18,18,18,19,19,19,20,21,22,22,22,1,1,1,1,1,1,9,9,9,9,9,9,9,10,10,11,11,11,11,11,12,12,HP1504901_B19
