cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
HP1504101T2D_O12,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,15,13,14,6,14,13,14,6
HP1504101T2D_O13,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,23,6,17,2,1
HP1504101T2D_O14,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12,6,22,2,12
HP1504101T2D_O16,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15,6,7,2,15
HP1504101T2D_O20,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,4,6,7,2,1
HP1504101T2D_O22,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19,6,5,2,19
HP1504101T2D_O23,9,6,13,13,9,6,13,13,9,6,13,13,9,6,13,13,9,6,13,13,9,6,13,13,9,6,13,13,9,6,13,13,9,6,13,13,9,6,13,13,9,6,13,13,9,6,13,13,9,6,13,13,9,3,13,13,9,3,13,13,9,3,13,13,9,3,13,13,9,3,13,13,9,3,13,13,9,3,13,13,9,3,13,1
HP1504101T2D_O24,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,11,2,1,7,1
HP1504101T2D_O3,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12,6,23,2,12
HP1504101T2D_O4,9,6,13,23,9,6,13,23,9,6,13,23,9,6,13,23,9,6,13,23,9,6,13,23,9,6,13,23,9,6,13,23,9,6,13,23,9,6,13,23,9,6,13,23,9,6,13,23,9,6,13,23,9,3,13,23,9,3,13,23,9,3,13,23,9,3,13,23,9,3,13,23,9,3,13,23,9,3,13,23,9,3,13,1
HP1504101T2D_O6,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3,6,16,2,3
HP1504101T2D_O9,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,14,6,22,2,1
HP1504101T2D_P1,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,20,18,2,22,1
HP1504101T2D_P11,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15,6,5,2,15
HP1504101T2D_P12,9,6,13,6,9,6,13,6,9,6,13,6,9,6,13,6,9,6,13,6,9,6,13,6,9,6,13,6,9,6,13,6,9,6,13,6,9,6,13,6,9,6,13,6,9,6,13,6,9,6,13,6,9,3,13,6,9,3,13,6,9,3,13,6,9,3,13,6,9,3,13,6,9,3,13,6,9,3,13,6,9,3,13,6
HP1504101T2D_P14,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,23,6,5,2,1
HP1504101T2D_P17,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24,6,5,2,24
HP1504101T2D_P18,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17,6,17,2,17
HP1504101T2D_P2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2,6,22,2,2
HP1504101T2D_P21,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,9,6,5,2,1
HP1504101T2D_P22,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17
HP1504101T2D_P24,9,6,13,9,9,6,13,9,9,6,13,9,9,6,13,9,9,6,13,9,9,6,13,9,9,6,13,9,9,6,13,9,9,6,13,9,9,6,13,9,9,6,13,9,9,6,13,9,9,6,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,1
HP1504101T2D_P3,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,15,16,18,17,4,16,18
HP1504101T2D_P5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,4,13,10,6,1
HP1504101T2D_P7,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17,6,16,2,17
HP1504101T2D_P9,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,7,9,3,13,1
HP1504901_A10,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,23,13,10,6,1
HP1504901_A14,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,5,8,7,10,4,8,7,10,1
HP1504901_A16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,23,16,16,2,20,16,16,2,20,16,16,2,20,16,16,2,20,16
HP1504901_A19,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,7,8,17,10,1
HP1504901_A2,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,7,8,22,10,1
HP1504901_A21,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19
HP1504901_A22,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,15,16,3,17,4,16,3
HP1504901_A23,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2,18,4,16,2
HP1504901_A3,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,23,6,16,2,20,6,16,2,20,6,16,2,20,6,16,2,20,6
HP1504901_A5,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,24,16,9,3,13,16,9,3,13,16,9,3,13,16,9,3,13,16,9,3,13,16,9,3,13,16
HP1504901_A9,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6,8,23,10,6
HP1504901_B1,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10,8,7,10,10
HP1504901_B10,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,23,19,16,2,20,19,16,2,20,19,16,2,20,19,16,2,20,19
HP1504901_B11,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,20,20,16,2,20,20,16,2,20,20,16,2,20,1
HP1504901_B13,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,23,15,16,2,20,15,16,2,20,15,16,2,20,15,16,2,20,15
HP1504901_B14,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18,2,1,26,18
HP1504901_B15,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18,8,22,10,18
HP1504901_B16,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,9,8,23,10,1
HP1504901_B18,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,9,8,5,10,1
HP1504901_B20,9,6,24,21,9,6,24,21,9,6,24,21,9,6,24,21,9,6,24,21,9,6,24,21,9,6,24,21,9,6,24,21,9,6,24,21,9,6,24,21,9,6,24,21,9,6,24,21,9,6,24,21,9,3,24,21,9,3,24,21,9,3,13,21,9,3,13,21,9,3,13,21,9,3,13,21,9,3,13,21,9,3,13,21
HP1504901_B21,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3,8,16,10,3
HP1504901_B22,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,23,20,16,2,20,20,16,2,20,20,16,2,20,20,16,2,20,1
HP1504901_B23,10,6,24,16,10,6,24,16,10,6,24,16,10,6,24,16,10,6,24,16,10,6,24,16,10,6,24,16,10,6,24,16,10,6,24,16,10,6,24,16,10,6,24,16,10,6,24,16,10,6,24,16,10,3,24,16,10,3,24,16,10,3,13,16,9,3,13,16,9,3,13,16,9,3,13,16,9,3,13,16,9,3,13,16
HP1504901_B24,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,15,16,2,17,4,16,2
HP1504901_B3,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8,8,23,10,8
HP1504901_B4,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19,13,10,6,19
HP1504901_B6,9,6,24,14,9,6,24,14,9,6,24,14,9,6,24,14,9,6,24,14,9,6,24,14,9,6,24,14,9,6,24,14,9,6,24,14,9,6,24,14,9,6,24,14,9,6,24,14,9,6,24,14,9,3,24,14,9,3,24,14,9,3,13,14,9,3,13,14,9,3,13,14,9,3,13,14,9,3,13,14,9,3,13,1
HP1504901_B7,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,23,22,16,9,20,22,16,9,20,22,16,9,20,22,16,9,20,1
HP1504901_B8,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,6,24,9,9,3,24,9,9,3,24,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,1
HP1504901_B9,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18,13,10,6,18
HP1504901_C10,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,5,13,10,6,4,13,10,6,1
HP1504901_C11,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,14,8,23,10,1
HP1504901_C13,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,24,20,8,3,13,20,8,3,13,20,8,3,13,20,8,3,13,20,8,3,13,20,8,3,13,1
HP1504901_C14,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,24,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24,9,3,13,24
HP1504901_C16,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21,8,17,10,21
HP1504901_C17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,23,17,16,2,20,17,16,2,20,17,16,2,20,17,16,2,20,17
HP1504901_C2,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,15,16,9,17,4,16,1
HP1504901_C22,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24,18,5,22,24
HP1504901_C23,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,24,2,10,3,13,2,9,3,13,2,9,3,13,2,9,3,13,2,9,3,13,2,9,3,13,2
HP1504901_D1,8,6,24,7,8,6,24,7,8,6,24,7,8,6,24,7,8,6,24,7,8,6,24,7,8,6,24,7,8,6,24,7,8,6,24,7,8,6,24,7,8,6,24,7,8,6,24,7,8,6,24,7,8,3,24,7,8,3,24,7,8,3,13,7,8,3,13,7,8,3,13,7,8,3,13,7,8,3,13,7,8,3,13,1
HP1504901_D12,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24,8,22,10,24
HP1504901_D13,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,12,8,26,9,11,8,26,9,11,8,26,9,3,8,26,1
HP1504901_D14,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,5,8,22,10,4,8,22,10,1
HP1504901_D15,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,4,8,22,10,1
HP1504901_D16,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17,8,23,10,17
HP1504901_D17,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,4,8,23,10,1
HP1504901_D18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,24,18,8,3,13,18,8,3,13,18,8,3,13,18,8,3,13,18,8,3,13,18,8,3,13,18
HP1504901_D2,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12,8,22,10,12
HP1504901_D21,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10,8,22,10,10
