cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
human2_lib2.final_cell_0094,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35,30,6,11,35
human2_lib2.final_cell_0095,1,29,4,16,1,29,4,16,1,29,4,16,1,29,4,16,1,29,4,16,1,29,4,16,1,29,4,16,1,29,4,16,1,29,4,16,1,29,4,16,1,29,4,16,1,29,4,16,1,29,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16
human2_lib2.final_cell_0096,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,9,1,20,4,4
human2_lib2.final_cell_0097,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,4
human2_lib2.final_cell_0098,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19,1,25,4,19
human2_lib2.final_cell_0099,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24,1,17,4,24
human2_lib2.final_cell_0100,1,29,4,15,1,29,4,15,1,29,4,15,1,29,4,15,1,29,4,15,1,29,4,15,1,29,4,15,1,29,4,15,1,29,4,15,1,29,4,15,1,29,4,15,1,29,4,15,1,29,4,15,1,20,4,15,1,20,4,15,1,20,4,15,1,20,4,15,1,20,4,15,1,20,4,15,1,20,4,15,1,20,4,15
human2_lib2.final_cell_0101,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29
human2_lib2.final_cell_0102,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,7,19,12,13,4
human2_lib2.final_cell_0103,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29
human2_lib2.final_cell_0104,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,33,19,12,13,4
human2_lib2.final_cell_0105,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22,30,6,11,22
human2_lib2.final_cell_0106,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,10,16,28,15,4
human2_lib2.final_cell_0107,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,4
human2_lib2.final_cell_0108,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23,30,6,11,23
human2_lib2.final_cell_0109,5,7,6,33,5,7,6,33,5,7,6,33,5,7,6,33,5,7,6,33,5,7,6,33,5,7,6,33,5,7,6,33,5,7,6,33,5,7,6,33,5,7,6,33,5,7,6,33,5,3,6,33,5,3,6,33,5,3,6,33,5,3,6,33,5,3,6,33,5,3,6,33,5,3,6,33,5,3,6,33,5,3,6,4
human2_lib2.final_cell_0110,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,28,21,22,16,4
human2_lib2.final_cell_0111,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,22,4,2,17,21,4
human2_lib2.final_cell_0112,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,28,19,12,13,4
human2_lib2.final_cell_0113,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5
human2_lib2.final_cell_0114,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,20,4,2,1,20,4,2,1,20,4,2,1,20,4,2,1,20,4,2,1,20,4,2,1,20,4,2,1,20,4,2
human2_lib2.final_cell_0115,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5
human2_lib2.final_cell_0116,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16,1,25,4,16
human2_lib2.final_cell_0117,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5
human2_lib2.final_cell_0118,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,4
human2_lib2.final_cell_0119,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4,19,12,13,4
human2_lib2.final_cell_0120,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,5,23,3,24,4,23,3
human2_lib2.final_cell_0121,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,37,21,22,16,4
human2_lib2.final_cell_0122,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15,30,6,11,15
human2_lib2.final_cell_0123,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19,30,27,11,19
human2_lib2.final_cell_0124,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8
human2_lib2.final_cell_0125,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,18,30,6,11,4
human2_lib2.final_cell_0126,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22,30,27,11,22
human2_lib2.final_cell_0127,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5,21,22,16,5
human2_lib2.final_cell_0128,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,20,4,12,1,20,4,12,1,20,4,12,1,20,4,12,1,20,4,12,1,20,4,12,1,20,4,12,1,20,4,12
human2_lib2.final_cell_0129,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22,5,3,6,22
human2_lib2.final_cell_0130,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,18,30,2,11,4
human2_lib2.final_cell_0131,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19,30,6,11,19
human2_lib2.final_cell_0132,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16,1,20,4,16
human2_lib2.final_cell_0133,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1,30,27,11,1
human2_lib2.final_cell_0134,1,29,4,13,1,29,4,13,1,29,4,13,1,29,4,13,1,29,4,13,1,29,4,13,1,29,4,13,1,29,4,13,1,29,4,13,1,29,4,13,1,29,4,13,1,29,4,13,1,29,4,13,1,20,4,13,1,20,4,13,1,20,4,13,1,20,4,13,1,20,4,13,1,20,4,13,1,20,4,13,1,20,4,13
human2_lib2.final_cell_0135,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36,30,6,11,36
human2_lib2.final_cell_0136,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2,17,8,7,2
human2_lib2.final_cell_0137,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,28,30,6,11,4
human2_lib2.final_cell_0138,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,29,4,2,1,20,4,2,1,20,4,2,1,20,4,2,1,20,4,2,1,20,4,2,1,20,4,2,1,20,4,2,1,20,4,2
human2_lib2.final_cell_0139,1,29,4,8,1,29,4,8,1,29,4,8,1,29,4,8,1,29,4,8,1,29,4,8,1,29,4,8,1,29,4,8,1,29,4,8,1,29,4,8,1,29,4,8,1,29,4,8,1,29,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8,1,20,4,8
human2_lib2.final_cell_0140,5,7,6,25,5,7,6,25,5,7,6,25,5,7,6,25,5,7,6,25,5,7,6,25,5,7,6,25,5,7,6,25,5,7,6,25,5,7,6,25,5,7,6,25,5,7,6,25,5,3,6,25,5,3,6,25,5,3,6,25,5,3,6,25,5,3,6,25,5,3,6,25,5,3,6,25,5,3,6,25,5,3,6,25
human2_lib2.final_cell_0141,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29,30,6,11,29
human2_lib2.final_cell_0142,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29,30,11,11,29
human2_lib2.final_cell_0143,1,29,4,17,1,29,4,17,1,29,4,17,1,29,4,17,1,29,4,17,1,29,4,17,1,29,4,17,1,29,4,17,1,29,4,17,1,29,4,17,1,29,4,17,1,29,4,17,1,29,4,17,1,20,4,17,1,20,4,17,1,20,4,17,1,20,4,17,1,20,4,17,1,20,4,17,1,20,4,17,1,20,4,17
human2_lib2.final_cell_0144,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,5,23,17,24,4,23,17
human2_lib2.final_cell_0145,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,34,19,12,13,4
human2_lib2.final_cell_0146,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1,21,22,16,1
human2_lib2.final_cell_0147,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2,30,6,11,2
human2_lib2.final_cell_0148,1,29,4,24,1,29,4,24,1,29,4,24,1,29,4,24,1,29,4,24,1,29,4,24,1,29,4,24,1,29,4,24,1,29,4,24,1,29,4,24,1,29,4,24,1,29,4,24,1,29,4,24,1,20,4,24,1,20,4,24,1,20,4,24,1,20,4,24,1,20,4,24,1,20,4,24,1,20,4,24,1,20,4,24
human2_lib2.final_cell_0149,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5,5,3,6,5
human2_lib2.final_cell_0150,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,5,23,6,24,4,23,4
human2_lib2.final_cell_0151,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15
human2_lib2.final_cell_0152,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,32,1,20,4,4
human2_lib2.final_cell_0153,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4,21,22,16,4
human2_lib2.final_cell_0154,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,26,16,14,21,8,16,14,21,8,16,14,21,8,16,4
human2_lib2.final_cell_0155,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15,5,3,6,15
human2_lib2.final_cell_0156,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,29,4,12,1,20,4,12,1,20,4,12,1,20,4,12,1,20,4,12,1,20,4,12,1,20,4,12,1,20,4,12,1,20,4,12
human2_lib2.final_cell_0157,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,10,21,22,16,4
human2_lib2.final_cell_0158,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13,17,8,7,13
human2_lib2.final_cell_0159,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,29,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29,1,20,4,29
human2_lib2.final_cell_0160,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5,30,6,11,5
human2_lib2.final_cell_0161,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4,17,8,7,4
human2_lib2.final_cell_0162,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8,21,22,16,8
human2_lib2.final_cell_0163,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5,1,20,4,5
human2_lib2.final_cell_0164,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4,1,20,4,4
human2_lib2.final_cell_0165,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,34,27,11,9,4
human2_lib2.final_cell_0166,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,7,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29,5,3,6,29
