cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
HP1504101T2D_J20,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30,10,15,1,30
HP1504101T2D_J22,13,3,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,13,2,6,33,12,2,6,2,12,2,6,2,12,2,6,2,12,2,6,2
HP1504101T2D_J24,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14,10,15,1,14
HP1504101T2D_J3,13,3,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,13,2,6,23,12,2,6,23,12,2,6,23,12,2,6,23,12,2,6,23
HP1504101T2D_J5,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,14,2,6,3,12,2,6,3,12,2,6,3,12,2,6,3,12,2,6,3
HP1504101T2D_J7,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,5,1,17,10,4,1,17,10,4,1,17
HP1504101T2D_J9,13,3,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,13,2,6,26,12,2,6,26,12,2,6,26,12,2,6,26,12,2,6,26
HP1504101T2D_K10,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,14,33,19,8,8,33,19,8,8,33,19,8,8,2,19,8,8,2,19,8,8,2,19,8,8,2
HP1504101T2D_K12,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,27,10,17,1,2,10,17,1,2,10,17,1,2
HP1504101T2D_K17,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11,10,17,1,11
HP1504101T2D_K18,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22,10,10,1,22
HP1504101T2D_K19,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,14,23,19,8,8,23,19,8,8,23,19,8,8,23,19,8,8,23,19,8,8,23,19,8,8,23
HP1504101T2D_K2,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,13,2,6,21,12,2,6,21,12,2,6,21,12,2,6,21,12,2,6,21
HP1504101T2D_K20,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,19,10,10,1,2,10,10,1,2
HP1504101T2D_K22,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9,10,15,1,9
HP1504101T2D_K23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23,10,9,1,23
HP1504101T2D_K24,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,2,10,4,1,2,10,4,1,2
HP1504101T2D_K4,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,8,10,15,1,2,10,15,1,2,10,15,1,2
HP1504101T2D_K8,13,3,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,13,2,6,1,12,2,6,1,12,2,6,1,12,2,6,1,12,2,6,1
HP1504101T2D_L1,13,3,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,12,2,6,34,12,2,6,2,12,2,6,2,12,2,6,2
HP1504101T2D_L10,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,4,1,25,10,4,1,25
HP1504101T2D_L11,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26,17,20,7,26
HP1504101T2D_L13,13,3,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,13,2,6,12,12,2,6,12,12,2,6,12,12,2,6,12,12,2,6,2
HP1504101T2D_L14,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,14,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,2,19,8,8,2,19,8,8,2
HP1504101T2D_L15,13,3,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,13,2,6,34,12,2,6,34,12,2,6,2,12,2,6,2,12,2,6,2
HP1504101T2D_L18,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,5,1,31,10,4,1,2,10,4,1,2
HP1504101T2D_L19,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,4,1,2,10,4,1,2
HP1504101T2D_L2,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,5,1,25,10,4,1,25,10,4,1,25
HP1504101T2D_L21,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,27,10,15,3,2,10,15,3,2,10,15,3,2
HP1504101T2D_L23,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,33,10,5,1,2,10,5,1,2,10,4,1,2,10,4,1,2
HP1504101T2D_L24,13,3,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,13,2,6,2,12,2,6,2,12,2,6,2,12,2,6,2,12,2,6,2
HP1504101T2D_L3,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,34,10,5,1,2,10,4,1,2,10,4,1,2
HP1504101T2D_L4,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,4,1,2,10,4,1,2
HP1504101T2D_L5,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,5,1,12,10,4,1,12,10,4,1,2
HP1504101T2D_L7,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22,10,4,1,22
HP1504101T2D_L8,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,5,1,10,10,4,1,10,10,4,1,10
HP1504101T2D_M1,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,13,2,6,35,12,2,6,35,12,2,6,35,12,2,6,35,12,2,6,35
HP1504101T2D_M10,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17,10,17,1,17
HP1504101T2D_M15,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30,10,11,1,30
HP1504101T2D_M18,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28
HP1504101T2D_M19,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4,10,15,3,4
HP1504101T2D_M2,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,5,1,1,10,4,1,1,10,4,1,1
HP1504101T2D_M21,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,5,1,30,10,4,1,30,10,4,1,30
HP1504101T2D_M23,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,29,10,17,1,2,10,17,1,2,10,17,1,2,10,17,1,2
HP1504101T2D_M24,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,13,10,5,1,2,10,4,1,2,10,4,1,2
HP1504101T2D_M3,13,3,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,13,2,6,4,12,2,6,4,12,2,6,4,12,2,6,4,12,2,6,4
HP1504101T2D_M4,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30,10,10,1,30
HP1504101T2D_M5,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,2,10,15,1,2,10,15,1,2
HP1504101T2D_M6,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,5,1,2,10,4,1,2,10,4,1,2
HP1504101T2D_M7,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,15,10,15,1,2,10,15,1,2,10,15,1,2
HP1504101T2D_M8,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7,32,15,7,7
HP1504101T2D_M9,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,8,10,17,1,2,10,17,1,2,10,17,1,2
HP1504101T2D_N1,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,31,10,17,1,2,10,17,1,2
HP1504101T2D_N10,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7,11,6,11,7
HP1504101T2D_N12,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,27,10,5,1,2,10,4,1,2,10,4,1,2
HP1504101T2D_N13,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35,10,11,1,35
HP1504101T2D_N15,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14,10,10,1,14
HP1504101T2D_N16,13,3,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,13,2,6,14,12,2,6,14,12,2,6,14,12,2,6,14,12,2,6,14
HP1504101T2D_N17,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,5,1,19,10,4,1,2,10,4,1,2
HP1504101T2D_N19,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35,10,10,1,35
HP1504101T2D_N2,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,5,10,10,1,2,10,10,1,2,10,10,1,2
HP1504101T2D_N20,13,3,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,13,2,6,22,12,2,6,22,12,2,6,22,12,2,6,22,12,2,6,22
HP1504101T2D_N21,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10,17,20,7,10
HP1504101T2D_N22,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26,10,15,1,26
HP1504101T2D_N24,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,29,10,11,1,2,10,11,1,2,10,11,1,2,10,11,1,2
HP1504101T2D_N5,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,8,10,5,1,2,10,4,1,2,10,4,1,2
HP1504101T2D_N6,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,5,10,5,1,2,10,4,1,2,10,4,1,2
HP1504101T2D_N7,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,29,10,9,1,2,10,9,1,2,10,9,1,2,10,9,1,2
HP1504101T2D_N8,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17,10,15,1,17
HP1504101T2D_N9,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,5,1,11,10,4,1,11,10,4,1,11
HP1504101T2D_O10,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,5,1,9,10,4,1,9,10,4,1,9
HP1504101T2D_O11,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,13,2,6,16,12,2,6,16,12,2,6,16,12,2,6,16,12,2,6,16
HP1504101T2D_O12,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,5,11,12,12,2,11,12,12,2,11,12,12,2
HP1504101T2D_O13,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28,10,15,1,28
