cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,Garbage2-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,Garbage2-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,Garbage2-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,Garbage2-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,Garbage2-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,Garbage2-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,Garbage2-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,Garbage2-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,Garbage2-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,Garbage2-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,Garbage2-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,Garbage2-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,Garbage2-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,Garbage2-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,Garbage2-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,Garbage2-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,Garbage2-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,Garbage2-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,Garbage2-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,Garbage2-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100,Garbage2-100
HP1504901_E6,2,7,12,22,21,2,7,12,22,21,2,7,12,22,21,2,6,12,22,21,2,6,12,22,21,2,6,12,22,21,2,6,12,22,21,2,6,12,22,21,2,6,12,22,21,2,6,12,22,21,2,6,12,22,21,1,6,12,22,21,1,6,12,22,21,1,6,8,22,21,1,6,8,22,21,1,6,8,22,21,1,6,8,22,21,1,6,8,22,21,1,6,8,22,21,1,6,8,1,21,1,6,8,1,3
HP1504901_E9,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,20,19,17,1,15,1,19
HP1504901_F1,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,25,12,9,2,14,1,12,9,2,14,1,12
HP1504901_F10,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,10,1,8,12,10,1,1,8,12,10,1,1
HP1504901_F11,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,17,3,17,16,4,11,3,17,14,4,11,3,4,14,4,11,3,4,14,4,11,3,4,14,4,11,3,4,14,4,11,3,3
HP1504901_F12,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7,18,12,10,17,7
HP1504901_F13,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,17,4,2,16,4,11,4,2,14,4,11,4,2,14,4,11,4,2,14,4,11,4,2,14,4,11,4,2,14,4,11,4,2
HP1504901_F14,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,9,7,8,2,14,5,7,8,2,14,1,7,8,2,14,1,7
HP1504901_F15,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,10,2,14,19,14,9,2,14,19,14,9,2,14,19,14,9,2,14,19,14,9,2,14,19,14,9,2,14,19,14,9,2,14,1,14,9,2,14,1,14
HP1504901_F16,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23,18,1,15,15,23
HP1504901_F17,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,17,3,23,16,4,11,3,23,14,4,11,3,23,14,4,11,3,23,14,4,11,3,23,14,4,11,3,23,14,4,11,3,23
HP1504901_F18,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,13,7,9,2,6,1,7,9,2,6,1,7
HP1504901_F19,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,12,12,8,12,10,1,12
HP1504901_F2,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23,13,13,7,16,23
HP1504901_F20,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,5,10,8,9,10,1,10,8,9,10,1,10
HP1504901_F23,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,13,11,8,8,9,4,11,8,8,9,4,11,8,8,5,4,11,8,8,1,4,3,8,8,1,3
HP1504901_F24,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,20,14,8,9,10,1,14
HP1504901_F3,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,22,15,8,12,10,1,15,8,12,10,1,15
HP1504901_F4,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8,8,3,10,3,8
HP1504901_F5,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2,8,12,10,23,2
HP1504901_F8,2,7,12,22,13,2,7,12,22,13,2,7,12,22,13,2,6,12,22,13,2,6,12,22,13,2,6,12,22,13,2,6,12,22,13,2,6,12,22,13,2,6,12,22,13,2,6,12,22,13,2,6,12,22,13,1,6,12,22,13,1,6,12,22,13,1,6,8,22,13,1,6,8,22,13,1,6,8,22,13,1,6,8,22,4,1,6,8,22,4,1,6,8,22,4,1,6,8,1,4,1,6,8,1,3
HP1504901_F9,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,22,8,12,10,14,4,8,12,10,14,4,8,12,10,14,4,8,12,10,14,4,8,12,10,1,3
HP1504901_G10,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,8,2,18,1,15,1,2
HP1504901_G11,2,7,12,9,24,2,7,12,9,24,2,7,12,9,24,2,6,12,9,24,2,6,12,9,24,2,6,12,9,24,2,6,12,9,24,2,6,12,9,24,2,6,12,9,24,2,6,12,9,24,2,6,12,9,24,1,6,12,9,24,1,6,12,9,24,1,6,8,9,24,1,6,8,9,24,1,6,8,9,24,1,6,8,9,4,1,6,8,9,4,1,6,8,5,4,1,6,8,1,4,1,6,8,1,3
HP1504901_G12,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,17,22,11,16,4,11,22,11,14,4,11,22,11,14,4,11,22,11,14,4,11,22,11,14,4,11,1,11,14,4,11,1,11
HP1504901_G13,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,18,8,12,10,16,3
HP1504901_G15,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,22,2,8,12,10,1,2,8,12,10,1,2
HP1504901_G16,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,17,21,15,16,5,11,21,15,14,5,11,21,15,14,5,11,21,15,14,5,11,21,15,14,5,11,21,15,14,5,11,1,15
HP1504901_G18,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,17,20,3,16,4,11,20,3,14,4,11,20,3,14,4,11,20,3,14,4,11,20,3,14,4,11,20,3,14,4,11,1,3
HP1504901_G19,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,5,8,12,10,7,4,8,12,10,7,4,8,12,10,7,4,8,12,10,7,4,8,12,10,7,3
HP1504901_G2,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1,8,10,10,2,1
HP1504901_G20,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,10,2,14,21,7,9,2,14,21,7,9,2,14,21,7,9,2,14,21,7,9,2,14,21,7,9,2,14,21,7,9,2,14,21,7,9,2,14,1,7
HP1504901_G21,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,17,16,24,16,4,11,16,24,14,4,11,16,4,14,4,11,16,4,14,4,11,16,4,14,4,11,16,4,14,4,11,16,3
HP1504901_G24,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12,18,12,10,6,12
HP1504901_G3,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,14,10,8,9,10,1,10
HP1504901_G4,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,17,4,12,16,4,11,4,12,14,4,11,4,12,14,4,11,4,12,14,4,11,4,12,14,4,11,4,12,14,4,11,4,12
HP1504901_G6,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11,8,12,10,7,11
HP1504901_G8,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,17,25,10,16,4,11,25,10,14,4,11,25,10,14,4,11,25,10,14,4,11,25,10,14,4,11,1,10,14,4,11,1,10
HP1504901_G9,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15,8,12,10,23,15
HP1504901_H1,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23,8,9,10,7,23
HP1504901_H10,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,13,8,12,10,5,4,8,12,10,5,4,8,12,10,5,4,8,12,10,1,4,8,12,10,1,3
HP1504901_H11,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14,8,12,10,2,14
HP1504901_H12,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,5,8,3,10,14,4,8,3,10,14,4,8,3,10,14,4,8,3,10,14,4,8,3,10,1,3
HP1504901_H14,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,10,2,14,11,6,9,2,14,11,6,9,2,14,11,6,9,2,14,11,6,9,2,14,11,6,9,2,14,11,6,9,2,14,11,6,9,2,14,11,3
HP1504901_H16,12,8,12,3,10,12,8,12,3,10,12,8,12,3,10,12,8,12,3,10,12,8,12,3,10,12,8,12,3,10,12,8,12,3,10,12,8,12,3,10,12,8,12,3,10,12,8,12,3,10,12,8,12,3,10,12,8,12,3,10,11,8,12,3,10,11,8,8,3,10,11,8,8,3,10,11,8,8,3,10,11,8,8,3,10,11,8,8,3,10,11,8,8,3,10,11,8,8,3,10,3,8,8,3,10
HP1504901_H17,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,17,20,15,16,4,11,20,15,14,4,11,20,15,14,4,11,20,15,14,4,11,20,15,14,4,11,20,15,14,4,11,1,15
HP1504901_H18,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,17,16,16,16,4,11,16,16,14,4,11,16,16,14,4,11,16,16,14,4,11,16,4,14,4,11,16,4,14,4,11,16,3
HP1504901_H19,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,8,23,9,2,14,1,23
HP1504901_H2,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,17,21,21,18,12,11,21,21,18,12,11,21,21,18,12,11,21,21,18,12,11,21,21,18,12,11,21,21,18,12,11,1,3
HP1504901_H22,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,17,7,2,16,4,11,7,2,14,4,11,7,2,14,4,11,7,2,14,4,11,7,2,14,4,11,7,2,14,4,11,7,2
HP1504901_H4,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,21,14,8,9,10,1,14
HP1504901_H5,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,17,3,22,16,4,11,3,22,14,4,11,3,4,14,4,11,3,4,14,4,11,3,4,14,4,11,3,4,14,4,11,3,3
HP1504901_H6,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,25,15,8,12,10,1,15,8,12,10,1,15
HP1504901_I10,2,7,12,19,24,2,7,12,19,24,2,7,12,19,24,2,6,12,19,24,2,6,12,19,24,2,6,12,19,24,2,6,12,19,24,2,6,12,19,24,2,6,12,19,24,2,6,12,19,24,2,6,12,19,24,1,6,12,19,24,1,6,12,19,24,1,6,8,19,24,1,6,8,19,24,1,6,8,19,24,1,6,8,19,4,1,6,8,19,4,1,6,8,19,4,1,6,8,1,4,1,6,8,1,3
HP1504901_I12,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,6,18,12,14,2,3
HP1504901_I13,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23,18,1,15,6,23
HP1504901_I17,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,13,11,18,1,15,1,11,18,1,15,1,11
HP1504901_I18,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,9,10,9,2,14,5,10,9,2,14,1,10,9,2,14,1,10
HP1504901_I19,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3,17,1,15,11,3
HP1504901_I2,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,13,9,8,10,10,1,4,8,10,10,1,3
