cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
HP1504101T2D_P7,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1,6,10,1
HP1504101T2D_P9,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1504901_A10,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1504901_A14,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_A16,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_A19,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10
HP1504901_A2,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10
HP1504901_A21,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1504901_A22,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1504901_A23,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15
HP1504901_A3,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_A5,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_A9,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10
HP1504901_B1,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_B10,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_B11,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_B13,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_B14,2,7,12,2,7,12,2,7,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,1,6,12,1,6,12,1,6,8,1,6,8,1,6,8,1,6,8,1,6,8,1,6,8
HP1504901_B15,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10
HP1504901_B16,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10
HP1504901_B18,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_B20,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_B21,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10
HP1504901_B22,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_B23,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_B24,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1504901_B3,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_B4,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1504901_B6,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_B7,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,11,14,5,11,14,5,11,14,5,11
HP1504901_B8,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_B9,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1504901_C10,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1504901_C11,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10
HP1504901_C13,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,6
HP1504901_C14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_C16,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_C17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_C2,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1504901_C22,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,14,18,12,6
HP1504901_C23,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_D1,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,6
HP1504901_D12,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10
HP1504901_D13,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,12,8,12,11,8,12,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1504901_D14,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10
HP1504901_D15,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10
HP1504901_D16,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10
HP1504901_D17,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10
HP1504901_D18,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,6
HP1504901_D2,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10
HP1504901_D21,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10
HP1504901_D22,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_D23,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_D24,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_D5,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_D6,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1504901_D7,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_D9,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_E10,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,11,14,5,11,14,5,11,14,5,11
HP1504901_E12,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,14,18,9,6
HP1504901_E14,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10
HP1504901_E16,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_E18,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_E2,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15
HP1504901_E21,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_E23,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_E24,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10
HP1504901_E6,2,7,12,2,7,12,2,7,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,1,6,12,1,6,12,1,6,8,1,6,8,1,6,8,1,6,8,1,6,8,1,6,8
HP1504901_E9,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15,17,1,15
HP1504901_F1,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_F10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_F11,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_F12,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10,18,12,10
HP1504901_F13,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_F14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,14,8,2,6
HP1504901_F15,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_F16,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15
HP1504901_F17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_F18,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6,9,2,6
HP1504901_F19,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_F2,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7,13,13,7
HP1504901_F20,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10
HP1504901_F23,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,3,8,8
HP1504901_F24,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10,8,9,10
HP1504901_F3,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_F4,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10,8,3,10
HP1504901_F5,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_F8,2,7,12,2,7,12,2,7,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,1,6,12,1,6,12,1,6,8,1,6,8,1,6,8,1,6,8,1,6,8,1,6,8
HP1504901_F9,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_G10,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15,18,1,15
HP1504901_G11,2,7,12,2,7,12,2,7,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,2,6,12,1,6,12,1,6,12,1,6,8,1,6,8,1,6,8,1,6,8,1,6,8,1,6,8
HP1504901_G12,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_G13,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_G15,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_G16,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,17,16,5,11,14,5,11,14,5,11,14,5,11
HP1504901_G18,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
HP1504901_G19,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10,8,12,10
HP1504901_G2,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10
HP1504901_G20,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,10,2,14,9,2,14,9,2,14,9,2,14,9,2,6
HP1504901_G21,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,17,16,4,11,14,4,11,14,4,11,14,4,11
