cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
HP1504101T2D_O6,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2
HP1504101T2D_O9,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
HP1504101T2D_P1,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22,18,2,22
HP1504101T2D_P11,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2
HP1504101T2D_P12,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504101T2D_P14,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2
HP1504101T2D_P17,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2
HP1504101T2D_P18,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2,6,17,2
HP1504101T2D_P2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2,6,22,2
HP1504101T2D_P21,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2,6,5,2
HP1504101T2D_P22,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2
HP1504101T2D_P24,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,6,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504101T2D_P3,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1504101T2D_P5,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1504101T2D_P7,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2,6,16,2
HP1504101T2D_P9,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_A10,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1504901_A14,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10
HP1504901_A16,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_A19,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10
HP1504901_A2,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10
HP1504901_A21,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1504901_A22,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1504901_A23,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16
HP1504901_A3,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_A5,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_A9,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10
HP1504901_B1,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10
HP1504901_B10,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_B11,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_B13,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_B14,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,1,1,26,1,1,26,1,1,7
HP1504901_B15,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10
HP1504901_B16,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10
HP1504901_B18,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10
HP1504901_B20,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,3,24,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_B21,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10,8,16,10
HP1504901_B22,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_B23,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,3,24,10,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_B24,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1504901_B3,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10
HP1504901_B4,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1504901_B6,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,3,24,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_B7,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,20,16,9,20,16,9,20
HP1504901_B8,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,3,24,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_B9,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1504901_C10,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1504901_C11,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10
HP1504901_C13,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13
HP1504901_C14,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,24,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_C16,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10
HP1504901_C17,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_C2,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1504901_C22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22
HP1504901_C23,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_D1,8,6,24,8,6,24,8,6,24,8,6,24,8,6,24,8,6,24,8,6,24,8,6,24,8,6,24,8,6,24,8,6,24,8,6,24,8,6,24,8,3,24,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13
HP1504901_D12,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10
HP1504901_D13,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,12,8,26,11,8,26,11,8,26,11,8,26,11,8,26,3,8,7
HP1504901_D14,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10
HP1504901_D15,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10
HP1504901_D16,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10
HP1504901_D17,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10
HP1504901_D18,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13
HP1504901_D2,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10
HP1504901_D21,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10
HP1504901_D22,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10
HP1504901_D23,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10
HP1504901_D24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,24,10,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_D5,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10
HP1504901_D6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1504901_D7,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_D9,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,3,24,10,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_E10,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,23,16,9,20,16,9,20,16,9,20
HP1504901_E12,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22,18,23,22
HP1504901_E14,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10,8,17,10
HP1504901_E16,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_E18,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10
HP1504901_E2,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16
HP1504901_E21,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_E23,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,3,24,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_E24,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10
HP1504901_E6,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,2,1,26,1,1,26,1,1,26,1,1,7
HP1504901_E9,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1504901_F1,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,6,24,9,3,24,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_F10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10
HP1504901_F11,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_F12,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10,18,7,10
HP1504901_F13,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,23,16,2,20,16,2,20,16,2,20
HP1504901_F14,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,24,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13,8,3,13
HP1504901_F15,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,6,24,10,3,24,10,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_F16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16
HP1504901_F17,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20,16,2,20
HP1504901_F18,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1504901_F19,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10,8,5,10
HP1504901_F2,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1504901_F20,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10,8,22,10
HP1504901_F23,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,11,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1504901_F24,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10,8,23,10
HP1504901_F3,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10
HP1504901_F4,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10
