cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
human2_lib1.final_cell_0235,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0236,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11
human2_lib1.final_cell_0237,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11
human2_lib1.final_cell_0238,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,19,15,18,17,15,18,17,15,18,17,15,18,17,15
human2_lib1.final_cell_0239,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23
human2_lib1.final_cell_0240,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0241,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0242,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,4,3,13,2,3,13,2,3,13,2,3,13,2,3
human2_lib1.final_cell_0243,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0244,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,7,14
human2_lib1.final_cell_0245,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0246,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human2_lib1.final_cell_0247,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12
human2_lib1.final_cell_0248,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15
human2_lib1.final_cell_0249,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11
human2_lib1.final_cell_0250,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23,3,22,23
human2_lib1.final_cell_0251,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0252,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,32,11
human2_lib1.final_cell_0253,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15
human2_lib1.final_cell_0254,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11
human2_lib1.final_cell_0255,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11
human2_lib1.final_cell_0256,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0257,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0258,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0259,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11
human2_lib1.final_cell_0260,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6,13,13,6
human2_lib1.final_cell_0261,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20
human2_lib1.final_cell_0262,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11
human2_lib1.final_cell_0263,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0264,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0265,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0266,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12
human2_lib1.final_cell_0267,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human2_lib1.final_cell_0268,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0269,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12
human2_lib1.final_cell_0270,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,4,11,13,2,11,13,2,11,13,2,11,13,2,11
human2_lib1.final_cell_0271,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0272,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human2_lib1.final_cell_0273,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,34,7,13,32,7
human2_lib1.final_cell_0274,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11,12,32,11
human2_lib1.final_cell_0275,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human2_lib1.final_cell_0276,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0277,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0278,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,29,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,26,3,5,20,3,5
human2_lib1.final_cell_0279,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0280,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11
human2_lib1.final_cell_0281,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0282,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,32,11
human2_lib1.final_cell_0283,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,11,14,25,7,14
human2_lib1.final_cell_0284,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,24,25,30,14
human2_lib1.final_cell_0285,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11,13,5,11
human2_lib1.final_cell_0286,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0287,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12,23,9,12
human2_lib1.final_cell_0288,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11,12,27,11
human2_lib1.final_cell_0289,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0290,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,34,11,12,32,11
human2_lib1.final_cell_0291,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11
human2_lib1.final_cell_0292,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0293,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11,13,32,11
human2_lib1.final_cell_0294,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0295,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15
human2_lib1.final_cell_0296,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23,22,22,23
human2_lib1.final_cell_0297,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0298,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,34,11,13,32,11
human2_lib1.final_cell_0299,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0300,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0301,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0302,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0303,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0304,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11
human2_lib1.final_cell_0305,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,28,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0306,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0307,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0308,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0309,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0310,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0311,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0312,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15
human2_lib1.final_cell_0313,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21
human2_lib1.final_cell_0314,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0315,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0316,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,25,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0317,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21,24,12,21
human2_lib1.final_cell_0318,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11
human2_lib1.final_cell_0319,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20
human2_lib1.final_cell_0320,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0321,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0322,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0323,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,31,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0324,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11
human2_lib1.final_cell_0325,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11,13,27,11
human2_lib1.final_cell_0326,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11,13,2,11
human2_lib1.final_cell_0327,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8,17,30,8
human2_lib1.final_cell_0328,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20,17,8,20
human2_lib1.final_cell_0329,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,10,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4,1,6,4
human2_lib1.final_cell_0330,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5,20,3,5
